ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
11381,Berlin,155.1836964,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,15.52490628,5.82579964,25.84494212,3.940572996,33.09604201,6.824177255
11382,Berlin,118.023745,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,15.3009092,5.60431942,26.2236033,3.998307389,33.56890422,6.921678205
11383,Berlin,173.8805273,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,90,1,14.2441148,0.90792826,33.62442755,5.126709536,45.80302277,9.444269684
11384,Berlin,286.5289333,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,95,0,17.65370764,2.959527063,26.19369737,3.993747638,34.71963469,7.158950949
11385,Berlin,81.33121436,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,0,15.09394694,1.64786426,30.87019671,4.706772529,41.02145582,8.458343318
11386,Berlin,192.3436478,Weekday,Private room,FALSE,TRUE,4,TRUE,0,0,10,99,2,16.13957688,4.512815689,26.18695008,3.99271888,33.77130629,6.963412127
11387,Berlin,394.2694213,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,2,12.06224283,2.343235081,39.42134725,6.010564688,55.17181226,11.37604993
11388,Berlin,237.6834627,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,7,90,1,12.16555095,2.465691322,38.97894469,5.943111662,54.42346678,11.22174622
11389,Berlin,162.4287183,Weekday,Private room,FALSE,TRUE,3,FALSE,0,1,10,90,1,12.04349824,2.297270603,39.55153296,6.030414076,55.17295312,11.37628517
11390,Berlin,351.5004207,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,94,1,21.29517392,8.918049525,21.63030153,3.297967615,28.48272139,5.872942131
