ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
53,Amsterdam,405.6429124,Weekday,Private room,FALSE,TRUE,4,TRUE,0,0,9,98,1,5.036497714,1.246610886,87.20473186,4.617548495,109.0958099,7.60195299
54,Amsterdam,334.1691468,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,1.151764133,0.897026374,425.3458846,22.52234721,628.012449,43.76081098
55,Amsterdam,491.8801115,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,98,1,0.375135064,0.190394603,1888.550428,100,747.8012494,52.10786694
56,Amsterdam,319.6400534,Weekday,Private room,FALSE,TRUE,2,FALSE,0,1,9,95,1,0.360506805,0.223506567,1030.28114,54.55407092,761.5528543,53.06609855
57,Amsterdam,780.3529164,Weekday,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,5,1.39557891,0.857239331,311.0141147,16.46840403,350.8503639,24.44775813
58,Amsterdam,355.0254259,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,90,1,1.483370594,0.536238233,334.9827096,17.73755705,370.0144623,25.78314008
59,Amsterdam,1044.688679,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,2,1.505923967,0.175794704,304.2793955,16.11179617,364.8628248,25.42416657
60,Amsterdam,847.8428983,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,98,3,1.267328462,1.157999748,363.9941231,19.27373067,480.5837857,33.48776961
61,Amsterdam,373.7726431,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,0.975069338,1.104996878,355.6126109,18.82992403,528.5806223,36.83225824
62,Amsterdam,613.268343,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,84,1,0.227260676,0.45980736,562.2653057,29.77232154,798.40677,55.63413242
63,Amsterdam,238.3239988,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,5.839438156,3.833064537,73.91623295,3.913913648,92.56920791,6.450355588
64,Amsterdam,430.248635,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,3.029522216,0.911246531,139.9349706,7.409649671,176.9245888,12.32835989
65,Amsterdam,347.9952195,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,6,77,2,4.416816886,0.446809352,117.2310692,6.207463011,148.9523529,10.37921425
66,Amsterdam,330.4197033,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,2.564051904,1.248153188,167.5541603,8.87210412,209.1677726,14.57511133
67,Amsterdam,1179.668643,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,99,2,0.626568325,0.581534398,542.7479131,28.73886263,676.5727448,47.14456226
68,Amsterdam,259.1802779,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,5.241484168,0.671240521,100.4226531,5.317446209,124.576523,8.680671356
69,Amsterdam,277.9274951,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,3.832914225,2.39180123,114.0867351,6.040968428,144.9121572,10.0976876
70,Amsterdam,467.0400487,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,9,96,2,2.387890781,1.430394432,181.6746678,9.619794376,225.9475003,15.74434689
71,Amsterdam,583.7414759,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,99,1,2.572843321,1.472440968,148.9991733,7.889605231,189.3114029,13.19149092
72,Amsterdam,374.9443442,Weekday,Private room,FALSE,TRUE,4,FALSE,0,1,6,88,1,0.944521334,0.727107431,320.2399392,16.95691757,458.1326925,31.92334514
73,Amsterdam,372.3666018,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,97,1,3.893254194,0.657433675,147.2297068,7.795910802,179.4898424,12.50711046
74,Amsterdam,479.2257399,Weekday,Shared room,TRUE,FALSE,2,TRUE,0,0,10,96,1,1.377243,0.077916616,549.5129603,29.09707637,555.0586791,38.67728733
75,Amsterdam,454.8543576,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,98,1,2.284944685,1.827555524,164.1643394,8.692610851,210.6927925,14.68137691
76,Amsterdam,206.4537295,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,6.792811785,2.443817003,69.09737827,3.658752091,85.69011725,5.971010654
77,Amsterdam,497.7386169,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,1.095053365,0.985206907,295.5282801,15.6484188,431.2708119,30.05157065
78,Amsterdam,399.5500668,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,97,1,9.335518921,0.38048589,49.3256726,2.611827139,61.58947676,4.291643351
79,Amsterdam,761.8400394,Weekday,Private room,FALSE,TRUE,4,FALSE,0,0,9,93,2,1.091182326,1.216674872,367.627857,19.4661393,434.2124051,30.2565451
80,Amsterdam,317.0623111,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,8,90,1,2.63223794,1.172167078,151.0364434,7.997480034,191.4557263,13.34091046
81,Amsterdam,319.4057132,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,1,0.353081958,0.495733918,500.5234879,26.50305126,797.979604,55.60436688
82,Amsterdam,209.0314719,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,4.687725165,3.632031438,90.39484135,4.786466913,112.9861769,7.873039365
83,Amsterdam,209.0314719,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.612475563,3.625932549,92.04662027,4.873929704,115.1568985,8.024298365
84,Amsterdam,640.4518079,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,96,1,1.732620804,0.504430856,386.0600125,20.44213418,430.8706394,30.02368605
85,Amsterdam,209.0314719,Weekday,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.686896854,3.59589324,90.27607422,4.780178114,112.8021519,7.860216238
86,Amsterdam,934.0800975,Weekday,Private room,FALSE,TRUE,4,TRUE,1,0,10,96,1,1.11991505,0.38240557,373.3589702,19.76960555,414.2459335,28.86525263
87,Amsterdam,210.203173,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,9,88,1,2.478895352,1.333444145,172.8309735,9.151514886,215.3640287,15.00687537
88,Amsterdam,221.2171631,Weekday,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,6.058988675,1.748167167,77.94907671,4.127455405,96.97587266,6.757418328
89,Amsterdam,441.2626251,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,0.792226218,0.733824317,362.7604998,19.2084095,522.4451331,36.40472853
90,Amsterdam,325.4985588,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,0.924999602,0.781788024,327.0954295,17.31992033,478.7234138,33.35813622
91,Amsterdam,792.7729478,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,2,5.902076232,1.940554323,78.75712708,4.17024221,97.75649697,6.811813353
92,Amsterdam,213.9526164,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,7.017906754,0.218256443,68.85492833,3.645914206,86.89795225,6.055174335
93,Amsterdam,1557.19073,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,98,2,0.750394578,0.808682884,834.247624,44.17396601,603.6604743,42.06393035
94,Amsterdam,317.0623111,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.400896885,1.512648826,112.4154862,5.952474687,140.5779464,9.79567356
95,Amsterdam,319.6400534,Weekday,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,95,1,3.403098486,0.707723227,159.6271633,8.452364362,201.2395972,14.02266466
96,Amsterdam,1044.688679,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.003068636,1.634463419,146.7892474,7.772588182,189.3982135,13.19754001
97,Amsterdam,310.9694655,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,94,1,3.571400787,2.619748699,118.8625492,6.293850961,151.681488,10.56938431
98,Amsterdam,295.0343308,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,9,92,1,4.665411412,2.97748024,84.34533935,4.466141762,105.9234554,7.380898765
99,Amsterdam,344.245776,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,7,82,0,4.157070173,0.101231819,118.8480105,6.293081123,151.4782759,10.5552242
100,Amsterdam,3004.944579,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,95,4,1.615294729,1.402539344,216.6690364,11.47276944,283.6177116,19.76289019
101,Amsterdam,539.216835,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,98,1,3.781331059,0.920213711,138.1534418,7.315316539,173.6379078,12.09933923
102,Amsterdam,460.9472031,Weekday,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,0.585182932,0.401275177,533.6906723,28.25927571,946.2699431,65.93745105
103,Amsterdam,1376.514424,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,93,2,1.930701659,1.58582525,185.0702187,9.799591053,248.4165488,17.31002252
104,Amsterdam,415.4852014,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,98,1,5.039233176,1.730486603,78.49539119,4.15638312,97.63302336,6.803209534
