ID,City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
13810,Budapest,201.156178,Weekday,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,91,3,1.777695254,0.464598335,146.2769502,8.723182127,306.7922079,23.23124986
13811,Budapest,214.7859191,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,84,1,1.295646207,0.182773199,361.0104706,21.52875132,595.9192178,45.12483658
13812,Budapest,210.0860084,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,98,2,1.238387627,0.185216491,226.9775121,13.53573597,508.0739089,38.47291952
13813,Budapest,115.1478122,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,1.729897259,0.321659052,146.4570929,8.733924884,325.5846202,24.65426913
13814,Budapest,132.5374818,Weekday,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,10,96,1,1.980299748,0.101497766,129.6059081,7.729009524,276.430233,20.93214771
13815,Budapest,232.8805753,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,94,1,1.685169167,0.604825241,151.8163139,9.053520424,320.013372,24.23239708
13816,Budapest,145.6972318,Weekday,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,10,95,1,1.871956019,0.386372848,138.6015901,8.265464329,287.9120888,21.80158915
13817,Budapest,228.4156601,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,1,1.577190855,0.342512014,156.3826629,9.325833278,358.1533965,27.12047708
13818,Budapest,178.5966067,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,96,2,1.423696014,0.422040348,165.5263883,9.871116604,424.6176347,32.15335368
13819,Budapest,193.8713164,Weekday,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,100,1,1.744864906,0.371970139,146.6691576,8.746571301,323.659711,24.50850909
13820,Budapest,217.840861,Weekday,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,92,1,2.139865452,0.526301405,116.1468928,6.926385177,244.7956084,18.53667661
13821,Budapest,150.8671335,Weekday,Entire home/apt,FALSE,FALSE,6,TRUE,1,0,10,97,2,1.41661937,0.302482128,188.0596901,11.21488331,438.8288004,33.22946687
13822,Budapest,127.6025756,Weekday,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.117692572,0.647882065,138.1378142,8.237807191,257.0852591,19.46728677
13823,Budapest,164.0268835,Weekday,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,70,1,2.021251601,0.543226152,134.9569127,8.04811508,266.0177853,20.14368513
